name,uf_id,created_at,latitude,longitude
Ponto Chique,13,2023-10-30 09:23:31.917,-16.6330397392,-45.0631345096
Ponto dos Volantes,13,2023-10-30 09:23:31.917,-16.7545196333,-41.5078082034
Porteirinha,13,2023-10-30 09:23:31.917,-15.746837727,-43.0285226494
Porto Firme,13,2023-10-30 09:23:31.917,-20.6682669694,-43.0914109084
Poté,13,2023-10-30 09:23:31.917,-17.8013694473,-41.7883855249
Pouso Alegre,13,2023-10-30 09:23:31.917,-22.2303029952,-45.9371442758
Pouso Alto,13,2023-10-30 09:23:31.917,-22.1909422926,-44.9753435743
Prados,13,2023-10-30 09:23:31.917,-21.0560144581,-44.0732802772
Prata,13,2023-10-30 09:23:31.917,-19.3082112063,-48.9238460695
Pratápolis,13,2023-10-30 09:23:31.917,-20.744184454,-46.8609173417
Pratinha,13,2023-10-30 09:23:31.917,-19.7569452523,-46.3784486441
Presidente Bernardes,13,2023-10-30 09:23:31.917,-20.765677501,-43.1900555792
Presidente Juscelino,13,2023-10-30 09:23:31.917,-18.6407817384,-44.0541822752
Presidente Kubitschek,13,2023-10-30 09:23:31.917,-18.6154898026,-43.5574479487
Presidente Olegário,13,2023-10-30 09:23:31.917,-18.4147419739,-46.417788688
Alto Jequitibá,13,2023-10-30 09:23:31.917,-20.4229271109,-41.9671751127
Prudente de Morais,13,2023-10-30 09:23:31.917,-19.4835603824,-44.1583906671
Quartel Geral,13,2023-10-30 09:23:31.917,-19.2676900955,-45.558863386
Queluzito,13,2023-10-30 09:23:31.917,-20.7423844777,-43.8800273028
Raposos,13,2023-10-30 09:23:31.917,-19.9655987692,-43.8047741981
Raul Soares,13,2023-10-30 09:23:31.917,-20.101958852,-42.4541675367
Recreio,13,2023-10-30 09:23:31.917,-21.5337846188,-42.4713945673
Reduto,13,2023-10-30 09:23:31.917,-20.2426797035,-41.9851988576
Resende Costa,13,2023-10-30 09:23:31.917,-20.9173692443,-44.2394035043
Resplendor,13,2023-10-30 09:23:31.917,-19.3254839309,-41.2539671082
Ressaquinha,13,2023-10-30 09:23:31.917,-21.055300917,-43.7587060939
Riachinho,13,2023-10-30 09:23:31.917,-16.2168261724,-46.0027468183
Riacho dos Machados,13,2023-10-30 09:23:31.917,-15.9980341607,-43.0445637318
Ribeirão das Neves,13,2023-10-30 09:23:31.917,-19.7660220155,-44.0858236491
Ribeirão Vermelho,13,2023-10-30 09:23:31.917,-21.190414325,-45.0647821085
Rio Acima,13,2023-10-30 09:23:31.917,-20.0951301629,-43.7908543768
Rio Casca,13,2023-10-30 09:23:31.917,-20.2265128665,-42.6522301992
Rio Doce,13,2023-10-30 09:23:31.917,-20.2446457034,-42.8956813088
Rio do Prado,13,2023-10-30 09:23:31.917,-16.6094078455,-40.5718939338
Rio Espera,13,2023-10-30 09:23:31.917,-20.8580800986,-43.4653334003
Rio Manso,13,2023-10-30 09:23:31.917,-20.2616823652,-44.3102050446
Rio Novo,13,2023-10-30 09:23:31.917,-21.4832491499,-43.1286689153
Rio Paranaíba,13,2023-10-30 09:23:31.917,-19.1912383018,-46.2427530916
Rio Pardo de Minas,13,2023-10-30 09:23:31.917,-15.6130780189,-42.5412319787
Rio Piracicaba,13,2023-10-30 09:23:31.917,-19.9549411681,-43.1798237457
Rio Pomba,13,2023-10-30 09:23:31.917,-21.2721906098,-43.1778056454
Rio Preto,13,2023-10-30 09:23:31.917,-22.0869222525,-43.8294656656
Rio Vermelho,13,2023-10-30 09:23:31.917,-18.3011105692,-43.0224390981
Ritápolis,13,2023-10-30 09:23:31.917,-21.0232532704,-44.3234775238
Rochedo de Minas,13,2023-10-30 09:23:31.917,-21.6314596315,-43.0220685054
Rodeiro,13,2023-10-30 09:23:31.917,-21.2007050792,-42.8686762586
Romaria,13,2023-10-30 09:23:31.917,-18.8834800349,-47.5817549005
Rosário da Limeira,13,2023-10-30 09:23:31.917,-20.9812982014,-42.5060599702
Rubelita,13,2023-10-30 09:23:31.917,-16.4029664157,-42.2647623324
Rubim,13,2023-10-30 09:23:31.917,-16.3729735167,-40.5369414739
Sabará,13,2023-10-30 09:23:31.917,-19.8924945121,-43.8255570903
Sabinópolis,13,2023-10-30 09:23:31.917,-18.6718146532,-43.0882036429
Sacramento,13,2023-10-30 09:23:31.917,-19.8635763394,-47.4365553164
Salinas,13,2023-10-30 09:23:31.917,-16.1698557321,-42.2935064723
Salto da Divisa,13,2023-10-30 09:23:31.917,-15.9975707022,-39.9507560236
Santa Bárbara,13,2023-10-30 09:23:31.917,-19.9655911927,-43.405220988
Santa Bárbara do Leste,13,2023-10-30 09:23:31.917,-19.9757926674,-42.1408405819
Santa Bárbara do Monte Verde,13,2023-10-30 09:23:31.917,-21.9572670151,-43.7017741664
Santa Bárbara do Tugúrio,13,2023-10-30 09:23:31.917,-21.2462083895,-43.5589487843
Santa Cruz de Minas,13,2023-10-30 09:23:31.917,-21.1194710322,-44.2232578484
Santa Cruz de Salinas,13,2023-10-30 09:23:31.917,-16.0943556353,-41.7503545267
Santa Cruz do Escalvado,13,2023-10-30 09:23:31.917,-20.2382772553,-42.8184528533
Santa Efigênia de Minas,13,2023-10-30 09:23:31.917,-18.8198378232,-42.4393126686
Santa Fé de Minas,13,2023-10-30 09:23:31.917,-16.6873734528,-45.4136331222
Santa Helena de Minas,13,2023-10-30 09:23:31.917,-16.9363075336,-40.6862886421
Santa Juliana,13,2023-10-30 09:23:31.917,-19.3112989337,-47.5271443344
Santa Luzia,13,2023-10-30 09:23:31.917,-19.7676168525,-43.8500072606
Santa Margarida,13,2023-10-30 09:23:31.917,-20.3779254268,-42.2525357803
Santa Maria de Itabira,13,2023-10-30 09:23:31.917,-19.4590107743,-43.1101498441
Santa Maria do Salto,13,2023-10-30 09:23:31.917,-16.2475726794,-40.146933015
Santa Maria do Suaçuí,13,2023-10-30 09:23:31.917,-18.1922522025,-42.4178024505
Santana da Vargem,13,2023-10-30 09:23:31.917,-21.2489621802,-45.5071210487
Santana de Cataguases,13,2023-10-30 09:23:31.917,-21.2840280786,-42.5546049491
Santana de Pirapama,13,2023-10-30 09:23:31.917,-19.0068859969,-44.0381025081
Santana do Deserto,13,2023-10-30 09:23:31.917,-21.9496920444,-43.1723178337
Santana do Garambéu,13,2023-10-30 09:23:31.917,-21.6018318574,-44.11087343
Santana do Jacaré,13,2023-10-30 09:23:31.917,-20.9016774924,-45.1280485696
Santana do Manhuaçu,13,2023-10-30 09:23:31.917,-20.1085461651,-41.9234974642
Santana do Paraíso,13,2023-10-30 09:23:31.917,-19.3690985236,-42.552582949
Santana do Riacho,13,2023-10-30 09:23:31.917,-19.1700918689,-43.7114593034
Santana dos Montes,13,2023-10-30 09:23:31.917,-20.7897348515,-43.705998279
Santa Rita de Caldas,13,2023-10-30 09:23:31.917,-22.0264354861,-46.3386257814
Santa Rita de Jacutinga,13,2023-10-30 09:23:31.917,-22.1484611222,-44.1004418544
Santa Rita de Minas,13,2023-10-30 09:23:31.917,-19.8752101702,-42.1317808369
Santa Rita de Ibitipoca,13,2023-10-30 09:23:31.917,-21.5612300794,-43.9167605188
Santa Rita do Itueto,13,2023-10-30 09:23:31.917,-19.3598130147,-41.3792782175
Santa Rita do Sapucaí,13,2023-10-30 09:23:31.917,-22.2533298264,-45.7039881925
Santa Rosa da Serra,13,2023-10-30 09:23:31.917,-19.532621138,-45.9706644274
Santa Vitória,13,2023-10-30 09:23:31.917,-18.8439479826,-50.1234651115
Santo Antônio do Amparo,13,2023-10-30 09:23:31.917,-20.9462485658,-44.9186749352
Santo Antônio do Aventureiro,13,2023-10-30 09:23:31.917,-21.7558281759,-42.8116372461
Santo Antônio do Grama,13,2023-10-30 09:23:31.917,-20.3125002779,-42.613898797
Santo Antônio do Itambé,13,2023-10-30 09:23:31.917,-18.4689716455,-43.3037794095
Santo Antônio do Jacinto,13,2023-10-30 09:23:31.917,-16.5376834097,-40.1753373252
Santo Antônio do Monte,13,2023-10-30 09:23:31.917,-20.0872192489,-45.2939359191
Santo Antônio do Retiro,13,2023-10-30 09:23:31.917,-15.3426335373,-42.6243765157
Santo Antônio do Rio Abaixo,13,2023-10-30 09:23:31.917,-19.2256798038,-43.2530571824
Santo Hipólito,13,2023-10-30 09:23:31.917,-18.28781019,-44.2216982205
Santos Dumont,13,2023-10-30 09:23:31.917,-21.4575319947,-43.5537521653
São Bento Abade,13,2023-10-30 09:23:31.917,-21.5790480165,-45.0753606267
São Brás do Suaçuí,13,2023-10-30 09:23:31.917,-20.6265040685,-43.9526746479
São Domingos das Dores,13,2023-10-30 09:23:31.917,-19.5294460673,-42.0095079969
São Domingos do Prata,13,2023-10-30 09:23:31.917,-19.8710279004,-42.9603634004
São Félix de Minas,13,2023-10-30 09:23:31.917,-18.5861055945,-41.4903528288
São Francisco,13,2023-10-30 09:23:31.917,-15.9525638056,-44.8613127424
São Francisco de Paula,13,2023-10-30 09:23:31.917,-20.7135317999,-44.9826306199
São Francisco de Sales,13,2023-10-30 09:23:31.917,-19.8651143583,-49.7655663179
São Francisco do Glória,13,2023-10-30 09:23:31.917,-20.7923014187,-42.2682205327
São Geraldo,13,2023-10-30 09:23:31.917,-20.9208475279,-42.8376641332
São Geraldo da Piedade,13,2023-10-30 09:23:31.917,-18.8440313419,-42.2891350679
São Geraldo do Baixio,13,2023-10-30 09:23:31.917,-18.9188085164,-41.3636282369
São Gonçalo do Abaeté,13,2023-10-30 09:23:31.917,-18.341112928,-45.8342461504
São Gonçalo do Pará,13,2023-10-30 09:23:31.917,-19.9856847319,-44.8571889838
São Gonçalo do Rio Abaixo,13,2023-10-30 09:23:31.917,-19.8318007018,-43.3480400193
São Gonçalo do Sapucaí,13,2023-10-30 09:23:31.917,-21.8919051421,-45.5946377949
São Gotardo,13,2023-10-30 09:23:31.917,-19.3127001913,-46.0531440401
São João Batista do Glória,13,2023-10-30 09:23:31.917,-20.6390368456,-46.5034614693
São João da Lagoa,13,2023-10-30 09:23:31.917,-16.8520551567,-44.3490885622
São João da Mata,13,2023-10-30 09:23:31.917,-21.9348528245,-45.9265298076
São João da Ponte,13,2023-10-30 09:23:31.917,-15.9245130655,-44.0089551085
São João das Missões,13,2023-10-30 09:23:31.917,-14.8825334839,-44.0812622895
São João del-Rei,13,2023-10-30 09:23:31.917,-21.1355089743,-44.2609727347
São João do Manhuaçu,13,2023-10-30 09:23:31.917,-20.395499866,-42.1521577505
São João do Manteninha,13,2023-10-30 09:23:31.917,-18.7278374866,-41.1587484426
São João do Oriente,13,2023-10-30 09:23:31.917,-19.3376661343,-42.156459895
São João do Pacuí,13,2023-10-30 09:23:31.917,-16.5383751446,-44.5295709891
São João do Paraíso,13,2023-10-30 09:23:31.917,-15.3184380951,-42.0114224428
São João Evangelista,13,2023-10-30 09:23:31.917,-18.5451868295,-42.7760481434
São João Nepomuceno,13,2023-10-30 09:23:31.917,-21.5356970636,-43.0112857685
São Joaquim de Bicas,13,2023-10-30 09:23:31.917,-20.0634684606,-44.2662730161
São José da Barra,13,2023-10-30 09:23:31.917,-20.7220909662,-46.3193295709
São José da Lapa,13,2023-10-30 09:23:31.917,-19.6986268215,-43.9599562982
São José da Safira,13,2023-10-30 09:23:31.917,-18.3251174568,-42.1464105249
São José da Varginha,13,2023-10-30 09:23:31.917,-19.7048059868,-44.561059733
São José do Alegre,13,2023-10-30 09:23:31.917,-22.3290552486,-45.5301876075
São José do Divino,13,2023-10-30 09:23:31.917,-18.483263322,-41.3912087844
São José do Goiabal,13,2023-10-30 09:23:31.917,-19.927983217,-42.7098601269
São José do Jacuri,13,2023-10-30 09:23:31.917,-18.2758107503,-42.6666267692
São José do Mantimento,13,2023-10-30 09:23:31.917,-20.0059989819,-41.7490728164
São Lourenço,13,2023-10-30 09:23:31.917,-22.1177686714,-45.0533731031
São Miguel do Anta,13,2023-10-30 09:23:31.917,-20.7059175905,-42.7208990463
São Pedro da União,13,2023-10-30 09:23:31.917,-21.1334584955,-46.6213268893
São Pedro dos Ferros,13,2023-10-30 09:23:31.917,-20.1719098245,-42.5239009348
São Pedro do Suaçuí,13,2023-10-30 09:23:31.917,-18.3655057595,-42.6002319397
São Romão,13,2023-10-30 09:23:31.917,-16.3686392158,-45.0691351971
São Roque de Minas,13,2023-10-30 09:23:31.917,-20.2506708115,-46.3689949346
São Sebastião da Bela Vista,13,2023-10-30 09:23:31.917,-22.1550057868,-45.7547892089
São Sebastião da Vargem Alegre,13,2023-10-30 09:23:31.917,-21.0738303381,-42.6386658919
São Sebastião do Anta,13,2023-10-30 09:23:31.917,-19.5001070899,-41.9795988985
São Sebastião do Maranhão,13,2023-10-30 09:23:31.917,-18.0913715113,-42.5657456967
São Sebastião do Oeste,13,2023-10-30 09:23:31.917,-20.2740951952,-45.003133987
São Sebastião do Paraíso,13,2023-10-30 09:23:31.917,-20.9180654486,-46.9864718256
São Sebastião do Rio Preto,13,2023-10-30 09:23:31.917,-19.2857666703,-43.1747344223
São Sebastião do Rio Verde,13,2023-10-30 09:23:31.917,-22.2150562279,-44.9777360534
São Tiago,13,2023-10-30 09:23:31.917,-20.9009463499,-44.5039924427
São Tomás de Aquino,13,2023-10-30 09:23:31.917,-20.784994387,-47.0967829719
São Tomé das Letras,13,2023-10-30 09:23:31.917,-21.7207227802,-44.9870084546
São Vicente de Minas,13,2023-10-30 09:23:31.917,-21.6974718375,-44.4546835036
Sapucaí-Mirim,13,2023-10-30 09:23:31.917,-22.7515963809,-45.7409257376
Sardoá,13,2023-10-30 09:23:31.917,-18.7832653469,-42.3661292229
Sarzedo,13,2023-10-30 09:23:31.917,-20.0345349208,-44.1458673613
Setubinha,13,2023-10-30 09:23:31.917,-17.5970190167,-42.1664383108
Sem-Peixe,13,2023-10-30 09:23:31.917,-20.1025363692,-42.8419017302
Senador Amaral,13,2023-10-30 09:23:31.917,-22.5887215666,-46.1802335938
Senador Cortes,13,2023-10-30 09:23:31.917,-21.8025169575,-42.9443320994
Senador Firmino,13,2023-10-30 09:23:31.917,-20.9180596003,-43.1041303933
Senador José Bento,13,2023-10-30 09:23:31.917,-22.1666066777,-46.1794726958
Senador Modestino Gonçalves,13,2023-10-30 09:23:31.917,-17.9460246708,-43.2229754715
Senhora de Oliveira,13,2023-10-30 09:23:31.917,-20.7938997632,-43.337731994
Senhora do Porto,13,2023-10-30 09:23:31.917,-18.89800802,-43.0817557208
Senhora dos Remédios,13,2023-10-30 09:23:31.917,-21.0330829642,-43.5863819522
Sericita,13,2023-10-30 09:23:31.917,-20.4715553545,-42.4820072656
Seritinga,13,2023-10-30 09:23:31.917,-21.9113492777,-44.5214453518
Serra Azul de Minas,13,2023-10-30 09:23:31.917,-18.362279725,-43.1744593091
Serra da Saudade,13,2023-10-30 09:23:31.917,-19.4405622458,-45.7965895747
Serra dos Aimorés,13,2023-10-30 09:23:31.917,-17.7857470183,-40.2431685749
Serra do Salitre,13,2023-10-30 09:23:31.917,-19.1117957635,-46.6921087262
Serrania,13,2023-10-30 09:23:31.917,-21.546680652,-46.0431449358
Serranópolis de Minas,13,2023-10-30 09:23:31.917,-15.8087837821,-42.8743863931
Serranos,13,2023-10-30 09:23:31.917,-21.8887817979,-44.5067541647
Serro,13,2023-10-30 09:23:31.917,-18.6044422453,-43.3886312681
Sete Lagoas,13,2023-10-30 09:23:31.917,-19.4582874188,-44.2395946156
Silveirânia,13,2023-10-30 09:23:31.917,-21.1646375385,-43.2178784698
Silvianópolis,13,2023-10-30 09:23:31.917,-22.0279972639,-45.8324471456
Simão Pereira,13,2023-10-30 09:23:31.917,-21.9648567892,-43.3149558126
Simonésia,13,2023-10-30 09:23:31.917,-20.1220295974,-42.0038567487
Sobrália,13,2023-10-30 09:23:31.917,-19.2355492879,-42.0986538397
Soledade de Minas,13,2023-10-30 09:23:31.917,-22.0592064058,-45.041022642
Tabuleiro,13,2023-10-30 09:23:31.917,-21.3575776594,-43.2456052646
Taiobeiras,13,2023-10-30 09:23:31.917,-15.8115214377,-42.2279155456
Taparuba,13,2023-10-30 09:23:31.917,-19.7614695843,-41.6158581306
Tapira,13,2023-10-30 09:23:31.917,-19.9255792183,-46.8219153622
Tapiraí,13,2023-10-30 09:23:31.917,-19.8858056069,-46.0185702098
Taquaraçu de Minas,13,2023-10-30 09:23:31.917,-19.6738480484,-43.6871427897
Tarumirim,13,2023-10-30 09:23:31.917,-19.2814948728,-42.0077345774
Teixeiras,13,2023-10-30 09:23:31.917,-20.6490665251,-42.8626438044
Teófilo Otoni,13,2023-10-30 09:23:31.917,-17.862539808,-41.5096351658
Timóteo,13,2023-10-30 09:23:31.917,-19.5840503585,-42.6439423108
Tiradentes,13,2023-10-30 09:23:31.917,-21.1070434368,-44.1726923811
Tiros,13,2023-10-30 09:23:31.917,-19.0039173801,-45.9635510992
Tocantins,13,2023-10-30 09:23:31.917,-21.175549526,-43.0186995084
Tocos do Moji,13,2023-10-30 09:23:31.917,-22.3716455947,-46.0964468007
Toledo,13,2023-10-30 09:23:31.917,-22.7433948081,-46.3789726565
Tombos,13,2023-10-30 09:23:31.917,-20.9025892251,-42.0146816211
Três Corações,13,2023-10-30 09:23:31.917,-21.6959657769,-45.2549368732
Três Marias,13,2023-10-30 09:23:31.917,-18.205921224,-45.2257352467
Três Pontas,13,2023-10-30 09:23:31.917,-21.3687699217,-45.515474797
Tumiritinga,13,2023-10-30 09:23:31.917,-18.9766076612,-41.6379804794
Tupaciguara,13,2023-10-30 09:23:31.917,-18.5993525644,-48.6937358802
Turmalina,13,2023-10-30 09:23:31.917,-17.2864120943,-42.7304145448
Turvolândia,13,2023-10-30 09:23:31.917,-21.8793890057,-45.7967357927
Ubá,13,2023-10-30 09:23:31.917,-21.1185969515,-42.9367864644
Ubaí,13,2023-10-30 09:23:31.917,-16.2974045209,-44.7870862055
Ubaporanga,13,2023-10-30 09:23:31.917,-19.6413620049,-42.1092163271
Uberaba,13,2023-10-30 09:23:31.917,-19.7135346071,-47.9836248956
Uberlândia,13,2023-10-30 09:23:31.917,-18.9189986093,-48.2779501847
Umburatiba,13,2023-10-30 09:23:31.917,-17.2536072103,-40.5726450205
Unaí,13,2023-10-30 09:23:31.917,-16.3590084925,-46.8999565953
União de Minas,13,2023-10-30 09:23:31.917,-19.5297366441,-50.3308029414
Uruana de Minas,13,2023-10-30 09:23:31.917,-16.0600251971,-46.2562288734
Urucânia,13,2023-10-30 09:23:31.917,-20.3508704157,-42.7412284517
Urucuia,13,2023-10-30 09:23:31.917,-16.132091017,-45.7370281844
Vargem Alegre,13,2023-10-30 09:23:31.917,-19.6007202041,-42.2998154823
Vargem Bonita,13,2023-10-30 09:23:31.917,-20.3267766484,-46.3724569794
Vargem Grande do Rio Pardo,13,2023-10-30 09:23:31.917,-15.4024006159,-42.3092908663
Varginha,13,2023-10-30 09:23:31.917,-21.5570800391,-45.4318861443
Varjão de Minas,13,2023-10-30 09:23:31.917,-18.3837044638,-46.0335015457
Várzea da Palma,13,2023-10-30 09:23:31.917,-17.5975701771,-44.7303465827
Varzelândia,13,2023-10-30 09:23:31.917,-15.7088710523,-44.0279481432
Vazante,13,2023-10-30 09:23:31.917,-17.9910384302,-46.9019668858
Verdelândia,13,2023-10-30 09:23:31.917,-15.5945423473,-43.6060222624
Veredinha,13,2023-10-30 09:23:31.917,-17.3939690803,-42.73593024
Veríssimo,13,2023-10-30 09:23:31.917,-19.6693578326,-48.3037105803
Vermelho Novo,13,2023-10-30 09:23:31.917,-20.0347660883,-42.2683458174
Vespasiano,13,2023-10-30 09:23:31.917,-19.6930304398,-43.9199151867
Viçosa,13,2023-10-30 09:23:31.917,-20.752072007,-42.8794773757
Vieiras,13,2023-10-30 09:23:31.917,-20.8653406932,-42.2458035423
Mathias Lobato,13,2023-10-30 09:23:31.917,-18.5795889083,-41.9233604609
Virgem da Lapa,13,2023-10-30 09:23:31.917,-16.802148857,-42.3432810666
Virgínia,13,2023-10-30 09:23:31.917,-22.3369720668,-45.095425163
Virginópolis,13,2023-10-30 09:23:31.917,-18.8251403925,-42.7148044703
Virgolândia,13,2023-10-30 09:23:31.917,-18.4760617048,-42.3108100373
Visconde do Rio Branco,13,2023-10-30 09:23:31.917,-21.0119895771,-42.839389391
Volta Grande,13,2023-10-30 09:23:31.917,-21.7707111492,-42.5412849474
Wenceslau Braz,13,2023-10-30 09:23:31.917,-22.5290130397,-45.3567739531
Afonso Cláudio,8,2023-10-30 09:23:31.917,-20.0770400099,-41.1254597172
Águia Branca,8,2023-10-30 09:23:31.917,-18.9873613695,-40.7366381674
Água Doce do Norte,8,2023-10-30 09:23:31.917,-18.5455464913,-40.9764559119
Alegre,8,2023-10-30 09:23:31.917,-20.7632651351,-41.5364883188
Alfredo Chaves,8,2023-10-30 09:23:31.917,-20.6303475372,-40.7600496464
Alto Rio Novo,8,2023-10-30 09:23:31.917,-19.0574996056,-41.0186843433
Anchieta,8,2023-10-30 09:23:31.917,-20.8056132242,-40.6476589422
Apiacá,8,2023-10-30 09:23:31.917,-21.1564478853,-41.5633797609
Aracruz,8,2023-10-30 09:23:31.917,-19.8232777404,-40.2762233764
Atilio Vivacqua,8,2023-10-30 09:23:31.917,-20.9158966202,-41.1912419095
Baixo Guandu,8,2023-10-30 09:23:31.917,-19.5142461286,-41.0120677359
Barra de São Francisco,8,2023-10-30 09:23:31.917,-18.7590890533,-40.890398624
Boa Esperança,8,2023-10-30 09:23:31.917,-18.5387151622,-40.3029556431
Bom Jesus do Norte,8,2023-10-30 09:23:31.917,-21.1293417884,-41.6758105078
Brejetuba,8,2023-10-30 09:23:31.917,-20.1570341862,-41.2896765285
Cachoeiro de Itapemirim,8,2023-10-30 09:23:31.917,-20.8501123497,-41.1119188104
Cariacica,8,2023-10-30 09:23:31.917,-20.2946777965,-40.3905591047
Castelo,8,2023-10-30 09:23:31.917,-20.6020650861,-41.202212704
Colatina,8,2023-10-30 09:23:31.917,-19.5362700836,-40.630317554
Conceição da Barra,8,2023-10-30 09:23:31.917,-18.5984623009,-39.7274744194
Conceição do Castelo,8,2023-10-30 09:23:31.917,-20.3655811138,-41.2453480412
Divino de São Lourenço,8,2023-10-30 09:23:31.917,-20.6204706519,-41.6799763283
Domingos Martins,8,2023-10-30 09:23:31.917,-20.3642385224,-40.6593963546
Dores do Rio Preto,8,2023-10-30 09:23:31.917,-20.6928939053,-41.8495773625
Ecoporanga,8,2023-10-30 09:23:31.917,-18.3752523795,-40.8300811593
Fundão,8,2023-10-30 09:23:31.917,-19.9334471177,-40.403765444
Governador Lindenberg,8,2023-10-30 09:23:31.917,-19.2528074444,-40.4577660614
Guaçuí,8,2023-10-30 09:23:31.917,-20.7753378053,-41.6794962927
Guarapari,8,2023-10-30 09:23:31.917,-20.6659745796,-40.4950210195
Ibatiba,8,2023-10-30 09:23:31.917,-20.2340203463,-41.5072079995
Ibiraçu,8,2023-10-30 09:23:31.917,-19.8318799981,-40.3716661789
Ibitirama,8,2023-10-30 09:23:31.917,-20.5387309666,-41.6594124009
Iconha,8,2023-10-30 09:23:31.917,-20.7971447539,-40.8112210453
Irupi,8,2023-10-30 09:23:31.917,-20.3485970393,-41.6475278615
Itaguaçu,8,2023-10-30 09:23:31.917,-19.8025077112,-40.8565984866
Itapemirim,8,2023-10-30 09:23:31.917,-21.0110996273,-40.8361451168
Itarana,8,2023-10-30 09:23:31.917,-19.872348006,-40.8797910822
Iúna,8,2023-10-30 09:23:31.917,-20.3485995138,-41.5328886935
Jaguaré,8,2023-10-30 09:23:31.917,-18.9004359095,-40.0861409924
Jerônimo Monteiro,8,2023-10-30 09:23:31.917,-20.7976978983,-41.4029345745
João Neiva,8,2023-10-30 09:23:31.917,-19.7529585989,-40.3808804853
Laranja da Terra,8,2023-10-30 09:23:31.917,-19.8986934504,-41.0552443545
Linhares,8,2023-10-30 09:23:31.917,-19.3981059345,-40.0653057987
Mantenópolis,8,2023-10-30 09:23:31.917,-18.8611789662,-41.1177374788
Marataízes,8,2023-10-30 09:23:31.917,-21.0429962753,-40.8301872857
Marechal Floriano,8,2023-10-30 09:23:31.917,-20.426708592,-40.6803834329
Marilândia,8,2023-10-30 09:23:31.917,-19.4128127578,-40.5509510036
Mimoso do Sul,8,2023-10-30 09:23:31.917,-21.0653735082,-41.3644252659
Montanha,8,2023-10-30 09:23:31.917,-18.1268566472,-40.3634208796
Mucurici,8,2023-10-30 09:23:31.917,-18.0972363796,-40.5179268365
Muniz Freire,8,2023-10-30 09:23:31.917,-20.4565455935,-41.4175137804
Muqui,8,2023-10-30 09:23:31.917,-20.9536923095,-41.3462139984
Nova Venécia,8,2023-10-30 09:23:31.917,-18.7129060016,-40.401547877
Pancas,8,2023-10-30 09:23:31.917,-19.2244197861,-40.8560031007
Pedro Canário,8,2023-10-30 09:23:31.917,-18.2971915039,-39.9549369519
Pinheiros,8,2023-10-30 09:23:31.917,-18.4133233436,-40.2177280802
Piúma,8,2023-10-30 09:23:31.917,-20.8376088997,-40.7279809404
Ponto Belo,8,2023-10-30 09:23:31.917,-18.1291260855,-40.5381337771
Presidente Kennedy,8,2023-10-30 09:23:31.917,-21.1001484085,-41.0518956306
Rio Bananal,8,2023-10-30 09:23:31.917,-19.2770864859,-40.3224784283
Rio Novo do Sul,8,2023-10-30 09:23:31.917,-20.8645861497,-40.9362283555
Santa Leopoldina,8,2023-10-30 09:23:31.917,-20.0988906925,-40.5332096123
Santa Maria de Jetibá,8,2023-10-30 09:23:31.917,-20.0288140582,-40.7416178006
Santa Teresa,8,2023-10-30 09:23:31.917,-19.9377143169,-40.5989977217
São Domingos do Norte,8,2023-10-30 09:23:31.917,-19.14816851,-40.6218777327
São Gabriel da Palha,8,2023-10-30 09:23:31.917,-19.0219647532,-40.5295995076
São José do Calçado,8,2023-10-30 09:23:31.917,-21.0261302467,-41.6560878498
São Mateus,8,2023-10-30 09:23:31.917,-18.7184469679,-39.8582005956
São Roque do Canaã,8,2023-10-30 09:23:31.917,-19.7253072048,-40.6431387555
Serra,8,2023-10-30 09:23:31.917,-20.1567698424,-40.2752170367
Sooretama,8,2023-10-30 09:23:31.917,-19.1919496279,-40.0964908071
Vargem Alta,8,2023-10-30 09:23:31.917,-20.6716781988,-41.0071483602
Venda Nova do Imigrante,8,2023-10-30 09:23:31.917,-20.3315181774,-41.1290532111
Viana,8,2023-10-30 09:23:31.917,-20.3908625112,-40.4956243355
Vila Pavão,8,2023-10-30 09:23:31.917,-18.6208034523,-40.6024114108
Vila Valério,8,2023-10-30 09:23:31.917,-18.9936174389,-40.3905897774
Vila Velha,8,2023-10-30 09:23:31.917,-20.3383741042,-40.2939566369
Vitória,8,2023-10-30 09:23:31.917,-20.3201537929,-40.3222087267
Angra dos Reis,19,2023-10-30 09:23:31.917,-23.0091159353,-44.3196272623
Aperibé,19,2023-10-30 09:23:31.917,-21.6194217698,-42.1049166541
Araruama,19,2023-10-30 09:23:31.917,-22.8774383874,-42.3410960232
Areal,19,2023-10-30 09:23:31.917,-22.2369120036,-43.1010698052
Armação dos Búzios,19,2023-10-30 09:23:31.917,-22.7577637929,-41.8877494681
Arraial do Cabo,19,2023-10-30 09:23:31.917,-22.9676382776,-42.0283359676
Barra do Piraí,19,2023-10-30 09:23:31.917,-22.4695962921,-43.8284524538
Barra Mansa,19,2023-10-30 09:23:31.917,-22.5453011339,-44.1724313737
Belford Roxo,19,2023-10-30 09:23:31.917,-22.7645559675,-43.3996249708
Bom Jardim,19,2023-10-30 09:23:31.917,-22.1533052283,-42.4172114823
Bom Jesus do Itabapoana,19,2023-10-30 09:23:31.917,-21.1344974419,-41.677679795
Cabo Frio,19,2023-10-30 09:23:31.917,-22.8807646671,-42.0200748019
Cachoeiras de Macacu,19,2023-10-30 09:23:31.917,-22.4675708722,-42.6631643573
Cambuci,19,2023-10-30 09:23:31.917,-21.5772767097,-41.9086360047
